rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc
0.1,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,1,1,license_plate_bahnschrift.ttf,8950264713,0,0,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,1,1,license_plate_bahnschrift.ttf,8950264713,0,15,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
